Latitude,Longitude,distance_to_nearest_substation_m,distance_to_nearest_powerline_m,altitude
41.22,20.99,39161.796135621895,38855.02868002557,1495.348022460938
41.22,21.01,40705.23480138987,39656.864654521494,1481.534057617188
41.22,21.03,42258.66526796648,40512.56546230342,1720.1435546875
41.22,21.05,43821.024974465305,41418.7927678827,1293.448852539062
41.22,21.07,45391.39195379181,42372.30486791514,1496.082763671875
41.24,19.13,103963.58609813688,29315.65567861868,-88.67979431152344
41.24,19.15,102424.02425194604,27650.10733087271,-86.0
41.24,19.17,100888.67853255672,25985.919258719234,-89.0
41.24,19.19,99357.7438306439,24323.368437546826,-83.13422393798828
41.24,19.21,97831.42666293764,22662.81282840458,-82.14755249023438
41.24,19.23,96309.94599933644,21004.72311220271,-86.0
41.24,19.25,94793.53415614272,19349.73050045796,-87.0
41.24,19.27,93282.4377609836,17698.700910778312,-85.72533416748047
41.24,19.29,91776.91879540762,16052.853986674554,-84.44404602050781
41.24,19.31,90277.25572160933,14413.961665446828,-80.0
41.24,19.33,88783.74470019697,12784.694888822212,-75.16178131103516
41.24,19.35,87296.7009063989,11169.262287233109,-51.18608856201172
41.24,19.37,85816.4599525956,9574.663621961883,-30.94117546081543
41.24,19.39,84343.37942551248,8013.339978676519,-65.76309204101562
41.24,19.41,82877.8405468826,6509.2724350545,-18.03466606140137
41.24,19.43,81420.24996676782,5113.22989534898,-13.0
41.24,19.45,79971.04169906062,3941.700430873029,-10.00812721252441
41.24,19.47,78530.67920893064,3063.9423178092793,-3.689296245574951
41.24,19.49,77099.65766204015,2202.5026319911335,-7.711092472076416
41.24,19.51,75678.50634524826,1020.3415116190072,0.0
41.24,19.53,74267.7912681349,478.6437606793731,2.961230278015137
41.24,19.55,72868.11795394337,772.9159975718048,149.9950866699219
41.24,19.57,71480.134427339,1627.869563462241,78.2953109741211
41.24,19.59,70104.53440464711,1382.175046661338,65.13467407226562
41.24,19.61,68742.0606897016,1136.1000591736042,127.6709518432617
41.24,19.63,67393.50877504516,889.6446044339278,134.8625335693359
41.24,19.65,66059.73064368119,642.808685767649,232.4629516601562
41.24,19.67,64741.63876063026,395.5923063812649,212.4894104003906
41.24,19.69,63440.21023596579,786.5107460543124,135.3386077880859
41.24,19.71,62156.491131343646,1464.1473653640587,157.0665893554688
41.24,19.73,60891.60087008696,2141.4280685863655,238.5234069824219
41.24,19.75,59646.73669609514,1888.5622868848927,192.6394500732422
41.24,19.77,58423.17810893724,1313.2337907442827,306.3324584960938
41.24,19.79,57222.29118105688,1141.2647675852431,277.5982360839844
41.24,19.81,56045.53263772353,968.9127144546226,274.5732421875
41.24,19.83,54894.45355111424,433.7975460390862,212.9217834472656
41.24,19.85,53770.70246670345,623.0595325787638,302.0419921875
41.24,19.87,52676.02774337808,449.55841069947707,194.7781219482422
41.24,19.89,51612.27884923853,52.14386091233055,219.6811676025391
41.24,19.91,50581.40631440032,330.0644418341428,196.1176147460938
41.24,19.93,49585.46000260972,1297.4709754050434,537.3101806640625
41.24,19.95,48626.58532839339,2265.1889197651785,755.5004272460938
41.24,19.97,47707.01702036739,3233.2182859532677,600.1333618164062
41.24,19.99,46829.07001977101,2553.224306849725,467.5540161132812
41.24,20.01,45995.1271131172,929.9767503927794,327.9955139160156
41.24,20.03,45207.62293665222,693.3612754020884,567.1627197265625
41.24,20.05,44469.024065653946,2316.789795520486,747.3082275390625
41.24,20.07,43152.77018993005,3940.308834979685,972.4044189453125
41.24,20.09,41562.60769887999,5563.918418824526,1197.685546875
41.24,20.11,39979.337423812256,7187.61857213231,1006.03759765625
41.24,20.13,38403.811099916835,8718.057516710196,939.18017578125
41.24,20.15,36837.02164973418,10193.52135235126,912.1030883789062
41.24,20.17,35280.13236956624,11669.163775992163,666.4297485351562
41.24,20.19,33734.5132515307,11731.733221586668,1050.593627929688
41.24,20.21,32201.786402832124,11053.440810104596,1036.659790039062
41.24,20.23,30683.88309056392,10375.502976671558,749.2230224609375
41.24,20.25,29183.115655637164,9760.249761385685,339.659912109375
41.24,20.27,27702.26841721157,9397.484494808106,451.8839416503906
41.24,20.29,26244.712713169563,9326.738322152423,395.4064025878906
41.24,20.31,24814.55230406675,9554.498000953618,395.8429565429688
41.24,20.33,23416.80626269584,9923.834090826896,435.5608520507812
41.24,20.35,22057.636619829133,9807.363355123029,485.6533203125
41.24,20.37,20744.626287402803,9975.551181200042,713.6521606445312
41.24,20.39,19487.10694490718,10414.61386319367,1508.58154296875
41.24,20.41,18296.52284516796,11092.43082374441,1170.071166992188
41.24,20.43,17186.78904329425,11925.14729368506,1654.0966796875
41.24,20.45,16174.554426969791,12766.602644000535,1513.946655273438
41.24,20.47,15279.207930981256,13608.389911795355,1449.691162109375
41.24,20.49,14522.38403401,14450.509108210215,1910.2294921875
41.24,20.51,13926.683360195077,15292.960244484488,2076.57373046875
41.24,20.53,13513.429609397655,16135.743331956224,1806.529663085938
41.24,20.55,13299.639886938916,16978.85838206243,1599.586791992188
41.24,20.57,13294.939131985955,17822.30540633452,1232.406860351562
41.24,20.59,13499.544823071255,18666.08441641015,894.2986450195312
41.24,20.61,13904.219090471948,19561.373406312,774.9736938476562
41.24,20.63,14492.210932319967,20554.822751669115,710.231201171875
41.24,20.65,15242.31925210764,21632.93906419425,732.8132934570312
41.24,20.67,16131.94481079171,22783.705840904862,690.7797241210938
41.24,20.69,17139.375717331834,23996.673043942683,709.9227294921875
41.24,20.71,18245.10750662202,25262.882471536843,696.2030029296875
41.24,20.73,19432.366567608016,26277.591273992686,714.1934814453125
41.24,20.75,20687.120435111585,27128.56889284662,716.9358520507812
41.24,20.77,21997.822120985165,27998.70540099951,730.3507080078125
41.24,20.79,23355.053754639142,28937.129300446835,1002.304809570312
41.24,20.81,24751.16186267087,29940.323379011606,1115.370727539062
41.24,20.83,26179.92743570762,31002.000404018934,1135.518798828125
41.24,20.85,27636.28570481329,32116.36090371912,1052.989868164062
41.24,20.87,29116.09634856536,33278.11265316703,1038.781982421875
41.24,20.89,30615.9587604953,34482.46589594898,1103.197387695312
41.24,20.91,32133.065131895422,35725.11230945008,1236.515502929688
41.24,20.93,33665.08419932535,37002.19403077314,1395.927124023438
41.24,20.95,35210.06938276228,38310.26744611755,1548.7841796875
41.24,20.97,36766.38612076636,39646.26506638843,1467.46923828125
41.24,20.99,38332.65423845857,40837.51657160864,1502.041137695312
41.24,21.01,39907.70206908276,41600.928334872304,1887.576416015625
41.24,21.03,41490.52977231182,42417.18275287809,1651.968872070312
41.24,21.05,43080.27986531044,43283.29036851136,1404.374267578125
41.24,21.07,44676.21342950003,44196.320425738115,1317.735961914062
41.26,19.13,103111.19886145536,29153.876286574283,-86.0
41.26,19.15,101559.19908285268,27479.05162580108,-87.67829132080078
41.26,19.17,100011.05933172666,25804.36271792327,-84.0
41.26,19.19,98466.961109586,24129.83557855688,-81.73372650146484
41.26,19.21,96927.09699925812,22455.504008154945,-84.0
41.26,19.23,95391.67147810724,20781.412725478694,-86.0
41.26,19.25,93860.90179912912,19107.622146026908,-89.0
41.26,19.27,92335.018946036,17434.2159086573,-88.0
41.26,19.29,90814.26866895024,15761.313187951038,-86.80980682373047
41.26,19.31,89298.91260792721,14089.089758633716,-81.0
41.26,19.33,87789.22951214293,12417.816033190637,-76.21153259277344
41.26,19.35,86285.51656321067,10747.930466660484,-64.87999725341797
41.26,19.37,84788.0908117969,9080.193600019187,-51.19644546508789
41.26,19.39,83297.29073738378,7416.048713673551,-31.63288879394531
41.26,19.41,81813.47794176302,5758.6024951628315,-18.03466606140137
41.26,19.43,80337.03898753255,4115.9439794892205,-9.690361976623535
41.26,19.45,78868.38739357647,2517.1735580395443,-7.961454391479492
41.26,19.47,77407.9658001327,1160.566823759246,-4.054103851318359
41.26,19.49,75956.24831661298,297.593861236387,-12.99345684051514
41.26,19.51,74513.74306574844,367.0332533321976,-0.274039089679718
41.26,19.53,73080.99493783871,11.582354382541707,44.27651596069336
41.26,19.55,71658.58856884832,323.63427060725064,107.3804473876953
41.26,19.57,70247.15155560843,568.8625534018377,140.2611236572266
41.26,19.59,68847.35792043868,814.4713473738395,200.0342559814453
41.26,19.61,67459.93183587097,1060.4606489571536,129.008544921875
41.26,19.63,66085.65161761678,1306.830454693389,93.48037719726562
41.26,19.65,64725.353990281976,1553.5807612476654,81.68496704101562
41.26,19.67,63379.93862526707,1800.7115653833896,63.23556518554688
41.26,19.69,62050.372943377726,1244.4373144565084,70.22773742675781
41.26,19.71,60737.69716563224,566.9982514671674,223.7569885253906
41.26,19.73,59443.02958390045,110.08486634505977,166.2736358642578
41.26,19.75,58167.57200793201,111.1514766905461,359.5289001464844
41.26,19.77,56912.61532637277,839.8583938920148,147.8457641601562
41.26,19.79,55679.54509579939,1067.558626116931,168.0184936523438
41.26,19.81,54469.84704311282,1020.489872298592,306.3007202148438
41.26,19.83,53285.1123321392,435.80946510912435,182.0918579101562
41.26,19.85,52127.04240462522,1585.578790786848,156.0985870361328
41.26,19.87,50997.45315889466,1068.1969541936985,173.2568969726562
41.26,19.89,49898.27817664991,562.4884046100362,177.5963287353516
41.26,19.91,48831.570650828224,2193.2561786514066,163.3724517822266
41.26,19.93,47799.503607353814,3110.6251796148217,273.1680908203125
41.26,19.95,46804.36795435033,4078.041353067385,386.3981323242188
41.26,19.97,45848.56783944124,3622.619530733243,424.8777465820312
41.26,19.99,44934.61275599375,1999.9593834465552,596.09130859375
41.26,20.01,44065.1058221743,377.2087759018093,539.9937744140625
41.26,20.03,43242.72767347269,1245.632316712603,480.8702087402344
41.26,20.05,42470.21547266956,2868.563919237999,889.417236328125
41.26,20.07,41750.3366635538,4491.586056545742,1336.9658203125
41.26,20.09,40901.99221179219,6114.698753536724,1227.518432617188
41.26,20.11,39292.61469145077,7737.902035142276,1115.77001953125
41.26,20.13,37688.89334192503,9361.195926324048,952.6298828125
41.26,20.15,36091.58142738724,10984.580452072669,898.139404296875
41.26,20.17,34501.56841662124,12608.05563740948,483.0780029296875
41.26,20.19,32919.91115672114,13762.075877478212,728.5512084960938
41.26,20.21,31347.87365447465,13083.984695828784,452.1688232421875
41.26,20.23,29786.978218324057,12415.007339231608,551.1463012695312
41.26,20.25,28239.071689508783,11897.950366007344,498.2044372558594
41.26,20.27,26706.41182526921,11602.304219522435,466.8968811035156
41.26,20.29,25191.7807056826,11545.089208298665,511.3197326660156
41.26,20.31,23698.634442131177,11729.793082929193,470.5715942382812
41.26,20.33,22231.30155070129,12122.643722122675,857.5719604492188
41.26,20.35,20795.24602370582,12027.50904915728,913.916259765625
41.26,20.37,19397.414795089742,12164.994759119789,717.3567504882812
41.26,20.39,18046.69114257108,12527.44284435389,1098.577514648438
41.26,20.41,16754.47109714025,13096.187158544886,871.938232421875
41.26,20.43,15535.359242838143,13845.827687180135,1088.8115234375
41.26,20.45,14407.924279637831,14686.684840761553,1041.09716796875
41.26,20.47,13395.333306909435,15528.211839126368,1415.029663085938
41.26,20.49,12525.468935316903,16370.070799030367,1707.300903320312
41.26,20.51,11829.856483425578,17212.26173163783,2033.248413085938
41.26,20.53,11340.605018842847,18054.784648213175,1840.356323242188
41.26,20.55,11085.070920400936,18897.63956011639,1477.639892578125
41.26,20.57,11079.436039668575,19740.82647881079,1705.9052734375
41.26,20.59,11324.07230522391,20584.34541585317,806.1990966796875
41.26,20.61,11803.427673905038,21430.23461545425,990.8150634765625
41.26,20.63,12490.50654453315,22340.459075340976,723.9244384765625
41.26,20.65,13353.281934726348,23335.926417807772,763.6275024414062
41.26,20.67,14360.11971989087,24406.20793207095,745.0045776367188
41.26,20.69,15482.940103993806,25541.90016821582,807.4862060546875
41.26,20.71,16698.362436597945,26734.668124794855,728.4596557617188
41.26,20.73,17987.624717431623,27977.212436699985,830.005126953125
41.26,20.75,19335.961922142935,29041.215661595263,823.4193725585938
41.26,20.77,20731.85074255451,29892.26359209328,1076.170532226562
41.26,20.79,22166.30923739095,30772.898554477153,838.6217651367188
41.26,20.81,23632.314775669747,31717.79802450756,1032.132446289062
41.26,20.83,25124.345444674465,32721.55222428828,897.3417358398438
41.26,20.85,26638.028324678748,33778.914744127374,1036.843139648438
41.26,20.87,28169.873102933452,34885.011212168545,1042.908081054688
41.26,20.89,29717.071189338607,36035.35418100798,1292.379638671875
41.26,20.91,31277.34412975197,37225.84191958331,1163.903198242188
41.26,20.93,32848.82880069936,38452.74593374072,1010.410034179688
41.26,20.95,34429.98998475877,39712.69113820676,1354.07275390625
41.26,20.97,36019.55336147254,41002.63171410304,1550.133666992188
41.26,20.99,37616.45378139798,42319.824897037994,1207.70751953125
41.26,21.01,39219.79504369304,43571.40616657341,1829.130004882812
41.26,21.03,40828.81838714022,44351.17462065514,1525.058715820312
41.26,21.05,42442.87762615574,45179.97248054209,1082.611328125
41.26,21.07,44061.419389939634,46055.1528952582,-87.0
41.28,19.13,102299.91476479282,29160.822186439214,887.873046875
41.28,19.15,100735.90323804512,27486.947496379253,-86.0
41.28,19.17,99175.39818014776,25813.29852191306,-85.24516296386719
41.28,19.19,97618.56718174374,24139.91996390848,-83.13422393798828
41.28,19.21,96065.5882947745,22466.869860018553,-84.83999633789062
41.28,19.23,94516.65082306296,20794.22494241224,-83.0
41.28,19.25,92971.95618157728,19122.088800882277,-88.0
41.28,19.27,91431.71883092148,17450.60472647724,-90.0
41.28,19.29,89896.16729422504,15779.976691858665,-89.83812713623047
41.28,19.31,88365.54526430335,14110.505178684743,-84.44355773925781
41.28,19.33,86840.1128097236,12442.651712611072,-75.16178131103516
41.28,19.35,85320.14768921898,10777.162970649666,-63.7599983215332
41.28,19.37,83805.94678476865,9115.329910918554,-48.7946662902832
41.28,19.39,82297.82766461444,7459.58971965432,-30.32805442810059
41.28,19.41,80796.1302884588,5815.141032629977,-15.87473487854004
41.28,19.43,79301.21886813505,4195.271779237435,-9.165946960449219
41.28,19.45,77813.48389811096,2645.5069158383462,-7.201809406280518
41.28,19.47,76333.34437127788,1418.08989238164,-5.491206645965576
41.28,19.49,74861.25019654605,1448.2518274186764,-1.934785127639771
41.28,19.51,73397.68483579079,134.4312357118927,0.0
41.28,19.53,71943.16817862117,1507.1506391285786,74.26502227783203
41.28,19.55,70498.25967415873,2514.2457408642135,44.05277633666992
41.28,19.57,69063.56173951399,2765.6042181837606,108.1588516235352
41.28,19.59,67639.7234646958,3011.1272691395834,102.0792694091797
41.28,19.61,66227.44463320494,3257.030864440598,52.63763809204102
41.28,19.63,64827.48007630653,3503.3150006170367,32.66311264038086
41.28,19.65,63440.64437669467,3749.979674305779,183.7831878662109
41.28,19.67,62067.8169335658,3563.5421923231156,300.4707641601562
41.28,19.69,60709.94739570536,2177.4704035885825,136.2086486816406
41.28,19.71,59368.061461425576,808.1460156578265,54.50643157958984
41.28,19.73,58043.26703351432,561.3945083357304,208.0299224853516
41.28,19.75,56736.76070303383,803.5928058810491,95.24883270263672
41.28,19.77,55449.834516939765,668.6115451385232,91.5733871459961
41.28,19.79,54183.88296012991,972.9225786610156,105.3250579833984
41.28,19.81,52940.41005155371,1182.5812678063855,208.3219299316406
41.28,19.83,51721.03641536604,170.77548232433654,295.8900756835938
41.28,19.85,50527.506140673155,1203.2516150136723,188.7427368164062
41.28,19.87,49361.693186315046,557.3400250183472,150.3595275878906
41.28,19.89,48225.60701994161,1072.8456792515526,253.7372131347656
41.28,19.91,47121.39710360642,2703.113814621234,249.3165435791016
41.28,19.93,46051.35575269877,4333.4644058596605,273.3590393066406
41.28,19.95,45017.91880421937,4690.918134628965,594.5916137695312
41.28,19.97,44023.6634399081,3068.8456004739182,542.2942504882812
41.28,19.99,43071.30242744496,1446.6826148673692,431.8874816894531
41.28,20.01,42163.6739812927,175.57084682577158,557.832275390625
41.28,20.03,41303.72641889517,1797.9148092722646,364.5393371582031
41.28,20.05,40494.4968175156,3420.3492971681294,805.6928100585938
41.28,20.07,39739.082983185326,5042.874335240783,904.0533447265625
41.28,20.09,39040.60824766251,6665.489948245713,1157.650512695312
41.28,20.11,38402.17892901079,8288.196160970014,1038.520385742188
41.28,20.13,37093.29475043582,9910.99299823005,999.476806640625
